00d576a1-388e-51c1-b41f-95ce505286b1,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,ios,iOS,mobile,428x745,ru,RU,NULL,2023-05-14 16:07:16
00d7e1d0-b770-5638-9dc1-6cc8e0d5593c,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,360x780,ru-RU,RU,NULL,2023-04-01 16:55:52
00db5271-a64d-5239-9c76-bc5cda9f7d8f,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,393x721,en-GB,KZ,NULL,2023-05-19 16:34:27
00dc34e2-2a99-55db-b3a0-e6cfed4c68ac,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,ios,iOS,mobile,375x635,ru,RU,NULL,2023-03-17 16:31:15
00dc7871-d01e-55a2-9610-e6af659e3243,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,375x705,ru,RU,NULL,2023-04-26 16:43:17
00e2a3ea-5eb8-5f57-9f94-5869035eb628,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,412x915,ru-RU,BY,NULL,2023-05-30 16:35:58
00e43a5e-81d6-5c02-827d-7f6c4c20ca61,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x873,ru-RU,RU,NULL,2023-04-01 14:27:49
00e4939f-e068-5115-9d12-c6930abfb480,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Windows 10,desktop,1920x1200,ru-RU,KR,NULL,2023-05-08 12:06:12
00e4e5c1-1573-57de-95b8-fb7b4b2eb846,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x873,ru-RU,RU,NULL,2023-04-22 12:46:05
00e62034-591d-5144-aaf3-07d5ca88fe3f,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,chrome,Android OS,mobile,393x767,ru-RU,BY,Minsk,2023-06-11 14:10:03
00ecae38-cda6-5184-a397-db23643a9af4,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Windows 10,desktop,1920x1080,ru-RU,RU,NULL,2023-03-10 19:31:17
00ee847d-ba7d-537e-8982-6eef5f01d7e7,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,firefox,Windows 10,desktop,2560x1080,hu-HU,HU,NULL,2023-04-26 12:44:22
00f30a61-5079-512a-a545-f7d0701b2501,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,ios,iOS,mobile,414x896,ru,RU,NULL,2023-03-21 10:21:44
00f36241-16c9-5f1f-be1f-0c831f52dadf,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,ios,iOS,mobile,390x663,ru,RU,NULL,2023-05-19 17:38:48
00f48d0c-31a0-5739-9922-465a4ae3884c,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,ios,iOS,mobile,414x896,ja,JP,NULL,2023-05-26 17:09:15
01010edb-fbf1-5ddd-8aec-4b2df3b332fc,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,chrome,Android OS,mobile,388x752,ru-RU,RU,NULL,2023-05-19 16:41:17
01046158-b4ab-505e-a39a-8f557d247ecc,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,413x782,ru-RU,RU,NULL,2023-04-01 09:46:55
0104aa3c-0a36-57b5-bca4-f7c1e6277b25,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,ios,iOS,mobile,320x522,ru,RU,NULL,2023-04-06 18:29:24
0112188f-ba4b-5625-94e0-41d789b335e9,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Windows 10,laptop,1600x757,ru-RU,RU,Krasnoobsk,2023-06-09 05:18:01
01148204-77b6-5322-ab8a-271efa4eb843,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Windows 10,desktop,1920x1080,ru-RU,RU,NULL,2023-04-15 16:21:42
011f9f98-e433-5ae9-a92a-6b41153edcf4,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,opera,Android OS,mobile,412x729,ru-RU,RU,NULL,2023-03-05 13:19:57
0120de99-bc5d-57d2-8a33-0a4ab9e49b8d,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,360x640,ru-RU,RU,NULL,2023-04-21 20:07:07
012173f5-7317-5bea-80c7-5c6babab1e3f,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,ios,iOS,mobile,390x664,ru,RU,NULL,2023-04-02 14:06:26
01267496-f117-58ac-ac4b-9e713d0dd10f,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,opera,Android OS,mobile,360x607,ru-RU,RU,NULL,2023-04-01 14:55:35
01295d44-7c5a-521b-8a40-047980d1a7a2,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x873,ru-RU,RU,NULL,2023-05-14 14:52:00
01305297-95ca-5257-b04f-a5d2886ce994,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,firefox,Windows 10,desktop,1920x927,en-US,RU,Tyumen,2023-06-13 07:42:04
01350735-5d46-5d47-ae9f-63939ad28d02,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,firefox,Windows 10,desktop,1920x1080,en-US,LT,NULL,2023-05-07 18:57:51
01360e6f-b524-592b-8631-0c752bdbb99e,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,firefox,Android OS,mobile,396x858,ru-RU,RU,NULL,2023-05-06 12:50:40
01433d21-5d46-5032-aad0-e8748f0cc9b9,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x851,ru-RU,RU,NULL,2023-05-20 18:25:01
01458c79-e31c-521d-9748-aac70550d4d5,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,chrome,Android OS,mobile,412x764,ru-RU,RU,Moscow,2023-06-16 18:51:43
0146470c-0975-5f72-8997-6d1609fe3a62,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,opera,Android OS,mobile,412x892,ru-RU,RU,NULL,2023-03-17 07:19:20
0147bd58-de13-5a43-95cd-9e602066d82c,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x851,ru-RU,RU,NULL,2023-04-04 09:42:41
0148f0ad-4133-5484-af89-a966c978f060,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,edge-chromium,Windows 10,laptop,1366x768,ja,FR,NULL,2023-03-17 18:39:48
014b1af3-558a-520b-80b2-9f5e897bde25,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,393x660,ru-RU,KG,NULL,2023-06-04 00:42:25
014b3d36-39be-51cb-b340-1e942837519f,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,yandexbrowser,Windows 10,laptop,1536x864,ru,RU,Tyumen,2023-06-17 06:28:05
014cf082-64e2-55c5-9356-de4e28815542,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,393x851,ru-RU,RU,NULL,2023-05-30 00:49:45
01528acd-d513-58c7-8349-abc265c776d8,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Windows 10,desktop,1920x1080,ru-RU,UA,NULL,2023-04-18 22:02:16
0153adf0-34ba-5769-9fbb-1a83406dc2cb,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,yandexbrowser,Android OS,mobile,360x720,ru-RU,RU,Moscow,2023-06-16 12:32:35
0153f6d4-3df3-5bce-92f2-07cc8dacc740,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,yandexbrowser,Android OS,mobile,360x690,ru-RU,RU,NULL,2023-03-11 11:42:50
0156f420-5840-5e9f-9806-4280a33a04ed,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,edge-chromium,iOS,mobile,390x844,zh-CN,DE,NULL,2023-05-02 10:23:56
015ded94-eb62-54cf-8c73-43db23ede2e9,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,ios,iOS,mobile,390x844,ru,RU,NULL,2023-05-22 23:38:56
015fa22f-d581-5393-9219-728bd4487388,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,ios,iOS,mobile,414x736,ru-RU,RU,NULL,2023-03-04 11:20:05
0160ea3a-41f2-5536-b20c-24e5bf4c9504,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,firefox,Android OS,mobile,360x654,de-DE,DE,NULL,2023-04-24 09:57:09
0161f099-20d6-5d18-b1f8-c89c3b426194,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,360x740,ru,RU,NULL,2023-06-02 14:41:59
0163a1a2-a96c-5e6e-b7dd-5f85ca16501b,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,393x720,ru-RU,RU,NULL,2023-06-03 16:31:26
016542f3-05da-545c-87c6-582132ea7be0,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,crios,iOS,mobile,375x812,en-GB,BY,NULL,2023-04-22 20:50:51
01706d8b-cc36-5a34-9fcd-872c71cfc315,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,crios,iOS,mobile,414x720,ru-ru,KZ,NULL,2023-06-02 19:01:41
0174b202-ea2f-5d1f-845f-dad3e62c8178,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,360x714,ru-RU,RU,NULL,2023-05-09 21:30:41
01766a65-1d9c-5ec5-b4d1-646882b3714c,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,360x664,ru,RU,NULL,2023-05-09 11:00:20
017799b1-1b69-59ee-9567-ac04be0984ea,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,360x643,ru-RU,RU,NULL,2023-04-15 16:35:09
017a30a8-bbd2-552f-bca6-6ac7b4a39641,5e434a7e-2f8e-481c-a3ef-8f83672e1f0b,rating.pantheon.org,chrome,Android OS,mobile,393x788,ru-RU,GE,Tbilisi,2023-06-07 18:07:41
017e23be-c87d-5029-803c-fb7b98c895f3,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Windows 10,laptop,1366x768,ru-RU,KG,NULL,2023-05-13 10:55:07
01839dac-f0d9-5689-acd8-4b2bf4407704,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,chrome,Android OS,mobile,412x764,ru-RU,RU,NULL,2023-06-01 14:42:06
0183cbc7-ca3b-5761-a344-934067bc3863,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Windows 10,desktop,1920x1080,ru-RU,RU,NULL,2023-05-22 14:26:08
01866937-193a-5a07-a772-eb4982a2ffdd,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,393x712,ru-RU,RU,Yekaterinburg,2023-06-10 12:59:43
0188cd81-48ce-5678-9439-a81e1131b349,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Windows 10,desktop,1920x1080,ru,RU,NULL,2023-04-11 08:00:33
01905b3e-875b-5220-b90b-5f3c65845abe,767986b1-bac1-4ece-9beb-c61e094ab0ef,manage.pantheon.org,chrome,Android OS,mobile,412x764,ru-RU,RU,Yekaterinburg,2023-06-11 16:38:02
01949957-0902-57e2-b79c-baf20834af02,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,360x804,ru-JP,JP,NULL,2023-04-26 09:48:03
019d65e8-5648-54f6-b0f4-172bb7d786a3,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,393x851,ru-RU,RU,NULL,2023-05-01 13:10:52
019ff68f-8105-5e2a-b43c-4e9fead429ae,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Linux,laptop,980x1767,ru-RU,RU,NULL,2023-04-15 18:13:35
01a290e7-4713-5cce-a75e-852b8b5d3d01,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,360x626,ru-RU,RU,NULL,2023-05-02 04:38:39
01a2d183-2a4e-52fb-a163-42cebda94245,f5c85252-2f96-470a-8d24-c42a85f8a6aa,assist.pantheon.org,chrome,Android OS,mobile,393x736,ru-RU,RU,NULL,2023-04-08 12:37:09
01a57f99-51d9-5cfd-9859-291bb3254863,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,firefox,Windows 10,desktop,2560x1440,ru-RU,RU,NULL,2023-03-02 06:02:52
01a965bb-8e88-5cdf-acc1-f85e02e1d2de,2ac85cf3-121f-4f41-9933-229cef9a2a65,mahjong.click,chrome,Android OS,mobile,393x851,ru-RU,RU,NULL,2023-04-28 10:10:30
